ID,present,WC_alt,WC_bio1,WC_bio2,ER_tri,ER_topoWet,lon,lat
11932,0,697,24.100000381469727,11.899999618530273,12.25,11.899999618530273,-8.2916666666668,8.79166666666665
11933,0,259,27.600000381469727,13.899999618530273,15.039999961853027,11.600000381469727,-9.625000000000142,13.625
11934,0,520,23.299999237060547,12,15.300000190734863,11.6899995803833,-40.291666666666856,-9.958333333333343
11935,0,932,21.799999237060547,12.300000190734863,12.569999694824219,12.210000038146973,31.5416666666666,-14.958333333333343
11936,0,9,27.200000762939453,9.100000381469727,5.309999942779541,12.609999656677246,-80.12500000000026,7.79166666666665
11937,0,440,27.299999237060547,15.699999809265137,0.5099999904632568,14.960000038146973,26.125,9.958333333333314
11938,0,224,27,12.399999618530273,6.579999923706055,12.40999984741211,-50.87500000000021,-10.541666666666679
11939,0,90,25.5,10.300000190734863,8.930000305175781,12.380000114440918,-95.45833333333363,18.04166666666665
11940,0,262,28.600000381469727,14.5,2.9200000762939453,13.140000343322754,0.124999999999872,13.29166666666665
11941,0,1089,22.5,11.899999618530273,11.420000076293945,11.880000114440918,24.708333333333258,-8.541666666666679
11942,0,321,28.799999237060547,15.5,0.9399999976158142,14.619999885559082,16.70833333333323,11.875
11943,0,79,27.5,11.300000190734863,4.800000190734863,13.3100004196167,-74.37500000000026,9.625
11944,0,46,27.299999237060547,9.899999618530273,1.7699999809265137,13.470000267028809,-61.5416666666669,1.125
11945,0,354,28.399999618530273,15.800000190734863,1.6699999570846558,14.039999961853027,-0.791666666666785,22.125
11946,0,288,25.899999618530273,9.899999618530273,3.640000104904175,12.829999923706055,16.95833333333323,-3.041666666666679
11947,0,67,27.299999237060547,8.399999618530273,14.5600004196167,11.729999542236328,-60.12500000000023,-2.875
11948,0,98,17.600000381469727,13.800000190734863,5.670000076293945,12.5,-88.87500000000028,31.958333333333307
11949,0,1070,22.700000762939453,12.199999809265137,0.7200000286102295,13.359999656677246,31.375,-4.541666666666679
11950,0,61,25.600000381469727,9.199999809265137,2.569999933242798,12.979999542236328,-67.12500000000024,-2.541666666666679
11951,0,312,25.200000762939453,9.899999618530273,20.860000610351562,11.180000305175781,-62.45833333333357,8.125
11952,0,67,26.5,9.199999809265137,1.3899999856948853,13.300000190734863,-64.12500000000023,-2.125
11953,0,625,23.700000762939453,13.5,9.5,12.489999771118164,32.2916666666666,-12.708333333333343
11954,0,161,22.200000762939453,14.899999618530273,8.130000114440918,12.880000114440918,5.958333333333215,31.875
11955,0,1099,13,11.300000190734863,38.90999984741211,10.3100004196167,-2.208333333333456,37.54166666666664
11956,0,566,26.700000762939453,15.800000190734863,8.140000343322754,12.3100004196167,9.791666666666558,18.29166666666665
